id,innings,over_number,runs,winning_team,final_score
1280062,2,1,4,1.0,139
1280062,2,2,12,1.0,139
1280062,2,3,19,1.0,139
1280062,2,4,30,1.0,139
1280062,2,5,32,1.0,139
1280062,2,6,39,1.0,139
1280062,2,7,45,1.0,139
1280062,2,8,56,1.0,139
1280062,2,9,63,1.0,139
1280062,2,10,71,1.0,139
1280062,2,11,81,1.0,139
1280062,2,12,94,1.0,139
1280062,2,13,116,1.0,139
1280062,2,14,121,1.0,139
1280062,2,15,128,1.0,139
1280062,2,16,133,1.0,139
1280062,2,17,139,1.0,139
1280062,2,18,133,1.0,139
1280062,2,19,133,1.0,139
1280062,2,20,133,1.0,139
1280063,1,1,6,1.0,154
1280063,1,2,13,1.0,154
1280063,1,3,20,1.0,154
1280063,1,4,31,1.0,154
1280063,1,5,42,1.0,154
1280063,1,6,54,1.0,154
1280063,1,7,63,1.0,154
1280063,1,8,69,1.0,154
1280063,1,9,77,1.0,154
1280063,1,10,79,1.0,154
1280063,1,11,81,1.0,154
1280063,1,12,83,1.0,154
1280063,1,13,86,1.0,154
1280063,1,14,93,1.0,154
1280063,1,15,105,1.0,154
1280063,1,16,116,1.0,154
1280063,1,17,120,1.0,154
1280063,1,18,136,1.0,154
1280063,1,19,143,1.0,154
1280063,1,20,154,1.0,154
1280063,2,1,5,1.0,156
1280063,2,2,17,1.0,156
1280063,2,3,29,1.0,156
1280063,2,4,32,1.0,156
1280063,2,5,37,1.0,156
1280063,2,6,58,1.0,156
1280063,2,7,69,1.0,156
1280063,2,8,79,1.0,156
1280063,2,9,82,1.0,156
1280063,2,10,86,1.0,156
1280063,2,11,91,1.0,156
1280063,2,12,95,1.0,156
1280063,2,13,103,1.0,156
1280063,2,14,119,1.0,156
1280063,2,15,129,1.0,156
1280063,2,16,137,1.0,156
1280063,2,17,143,1.0,156
1280063,2,18,156,1.0,156
1280063,2,19,143,1.0,156
1280063,2,20,143,1.0,156
1282272,1,1,6,-1.0,213
1282272,1,2,11,-1.0,213
1282272,1,3,20,-1.0,213
1282272,1,4,28,-1.0,213
1282272,1,5,38,-1.0,213
1282272,1,6,40,-1.0,213
1282272,1,7,45,-1.0,213
1282272,1,8,59,-1.0,213
1282272,1,9,67,-1.0,213
1282272,1,10,81,-1.0,213
1282272,1,11,104,-1.0,213
1282272,1,12,113,-1.0,213
1282272,1,13,125,-1.0,213
1282272,1,14,131,-1.0,213
1282272,1,15,138,-1.0,213
1282272,1,16,152,-1.0,213
1282272,1,17,162,-1.0,213
1282272,1,18,176,-1.0,213
1282272,1,19,187,-1.0,213
1282272,1,20,213,-1.0,213
1282272,2,1,9,-1.0,152
1282272,2,2,13,-1.0,152
1282272,2,3,18,-1.0,152
1282272,2,4,25,-1.0,152
1282272,2,5,31,-1.0,152
1282272,2,6,37,-1.0,152
1282272,2,7,42,-1.0,152
1282272,2,8,48,-1.0,152
1282272,2,9,52,-1.0,152
1282272,2,10,57,-1.0,152
1282272,2,11,68,-1.0,152
1282272,2,12,79,-1.0,152
1282272,2,13,83,-1.0,152
1282272,2,14,87,-1.0,152
1282272,2,15,93,-1.0,152
1282272,2,16,102,-1.0,152
1282272,2,17,116,-1.0,152
1282272,2,18,123,-1.0,152
1282272,2,19,130,-1.0,152
1282272,2,20,152,-1.0,152
1282273,1,1,5,1.0,133
1282273,1,2,12,1.0,133
1282273,1,3,20,1.0,133
1282273,1,4,26,1.0,133
1282273,1,5,30,1.0,133
1282273,1,6,30,1.0,133
1282273,1,7,39,1.0,133
1282273,1,8,46,1.0,133
1282273,1,9,54,1.0,133
1282273,1,10,59,1.0,133
1282273,1,11,69,1.0,133
1282273,1,12,76,1.0,133
1282273,1,13,83,1.0,133
1282273,1,14,94,1.0,133
1282273,1,15,104,1.0,133
1282273,1,16,109,1.0,133
1282273,1,17,114,1.0,133
1282273,1,18,121,1.0,133
1282273,1,19,126,1.0,133
1282273,1,20,133,1.0,133
1282273,2,1,5,1.0,134
1282273,2,2,18,1.0,134
1282273,2,3,30,1.0,134
1282273,2,4,37,1.0,134
1282273,2,5,51,1.0,134
1282273,2,6,63,1.0,134
1282273,2,7,75,1.0,134
1282273,2,8,79,1.0,134
1282273,2,9,86,1.0,134
1282273,2,10,91,1.0,134
1282273,2,11,99,1.0,134
1282273,2,12,107,1.0,134
1282273,2,13,118,1.0,134
1282273,2,14,130,1.0,134
1282273,2,15,134,1.0,134
1282273,2,16,130,1.0,134
1282273,2,17,130,1.0,134
1282273,2,18,130,1.0,134
1282273,2,19,130,1.0,134
1282273,2,20,130,1.0,134
1282275,1,1,2,1.0,81
1282275,1,2,7,1.0,81
1282275,1,3,11,1.0,81
1282275,1,4,14,1.0,81
1282275,1,5,19,1.0,81
1282275,1,6,23,1.0,81
1282275,1,7,26,1.0,81
1282275,1,8,31,1.0,81
1282275,1,9,37,1.0,81
1282275,1,10,38,1.0,81
1282275,1,11,46,1.0,81
1282275,1,12,47,1.0,81
1282275,1,13,52,1.0,81
1282275,1,14,52,1.0,81
1282275,1,15,56,1.0,81
1282275,1,16,63,1.0,81
1282275,1,17,70,1.0,81
1282275,1,18,73,1.0,81
1282275,1,19,80,1.0,81
1282275,1,20,81,1.0,81
1282275,2,1,11,1.0,82
1282275,2,2,32,1.0,82
1282275,2,3,39,1.0,82
1282275,2,4,43,1.0,82
1282275,2,5,55,1.0,82
1282275,2,6,82,1.0,82
1282275,2,7,55,1.0,82
1282275,2,8,55,1.0,82
1282275,2,9,55,1.0,82
1282275,2,10,55,1.0,82
1282275,2,11,55,1.0,82
1282275,2,12,55,1.0,82
1282275,2,13,55,1.0,82
1282275,2,14,55,1.0,82
1282275,2,15,55,1.0,82
1282275,2,16,55,1.0,82
1282275,2,17,55,1.0,82
1282275,2,18,55,1.0,82
1282275,2,19,55,1.0,82
1282275,2,20,55,1.0,82
1282276,1,1,4,-1.0,150
1282276,1,2,13,-1.0,150
1282276,1,3,25,-1.0,150
1282276,1,4,38,-1.0,150
1282276,1,5,42,-1.0,150
1282276,1,6,52,-1.0,150
1282276,1,7,54,-1.0,150
1282276,1,8,65,-1.0,150
1282276,1,9,74,-1.0,150
1282276,1,10,83,-1.0,150
1282276,1,11,90,-1.0,150
1282276,1,12,92,-1.0,150
1282276,1,13,94,-1.0,150
1282276,1,14,102,-1.0,150
1282276,1,15,109,-1.0,150
1282276,1,16,117,-1.0,150
1282276,1,17,123,-1.0,150
1282276,1,18,133,-1.0,150
1282276,1,19,143,-1.0,150
1282276,1,20,150,-1.0,150
1282276,2,1,6,-1.0,142
1282276,2,2,8,-1.0,142
1282276,2,3,18,-1.0,142
1282276,2,4,22,-1.0,142
1282276,2,5,30,-1.0,142
1282276,2,6,43,-1.0,142
1282276,2,7,53,-1.0,142
1282276,2,8,56,-1.0,142
1282276,2,9,59,-1.0,142
1282276,2,10,64,-1.0,142
1282276,2,11,71,-1.0,142
1282276,2,12,75,-1.0,142
1282276,2,13,82,-1.0,142
1282276,2,14,86,-1.0,142
1282276,2,15,93,-1.0,142
1282276,2,16,101,-1.0,142
1282276,2,17,106,-1.0,142
1282276,2,18,112,-1.0,142
1282276,2,19,125,-1.0,142
1282276,2,20,142,-1.0,142
1282278,1,1,14,1.0,177
1282278,1,2,23,1.0,177
1282278,1,3,40,1.0,177
1282278,1,4,47,1.0,177
1282278,1,5,62,1.0,177
1282278,1,6,73,1.0,177
1282278,1,7,81,1.0,177
1282278,1,8,88,1.0,177
1282278,1,9,95,1.0,177
1282278,1,10,115,1.0,177
1282278,1,11,126,1.0,177
1282278,1,12,132,1.0,177
1282278,1,13,136,1.0,177
1282278,1,14,140,1.0,177
1282278,1,15,148,1.0,177
1282278,1,16,158,1.0,177
1282278,1,17,165,1.0,177
1282278,1,18,171,1.0,177
1282278,1,19,173,1.0,177
1282278,1,20,177,1.0,177
1282278,2,1,2,1.0,178
1282278,2,2,10,1.0,178
1282278,2,3,18,1.0,178
1282278,2,4,32,1.0,178
1282278,2,5,36,1.0,178
1282278,2,6,49,1.0,178
1282278,2,7,59,1.0,178
1282278,2,8,66,1.0,178
1282278,2,9,74,1.0,178
1282278,2,10,82,1.0,178
1282278,2,11,92,1.0,178
1282278,2,12,105,1.0,178
1282278,2,13,115,1.0,178
1282278,2,14,123,1.0,178
1282278,2,15,126,1.0,178
1282278,2,16,136,1.0,178
1282278,2,17,143,1.0,178
1282278,2,18,148,1.0,178
1282278,2,19,162,1.0,178
1282278,2,20,178,1.0,178
1282279,1,1,12,-1.0,176
1282279,1,2,16,-1.0,176
1282279,1,3,23,-1.0,176
1282279,1,4,29,-1.0,176
1282279,1,5,33,-1.0,176
1282279,1,6,37,-1.0,176
1282279,1,7,41,-1.0,176
1282279,1,8,48,-1.0,176
1282279,1,9,61,-1.0,176
1282279,1,10,68,-1.0,176
1282279,1,11,79,-1.0,176
1282279,1,12,86,-1.0,176
1282279,1,13,92,-1.0,176
1282279,1,14,95,-1.0,176
1282279,1,15,106,-1.0,176
1282279,1,16,118,-1.0,176
1282279,1,17,136,-1.0,176
1282279,1,18,149,-1.0,176
1282279,1,19,165,-1.0,176
1282279,1,20,176,-1.0,176
1282279,2,1,8,-1.0,170
1282279,2,2,19,-1.0,170
1282279,2,3,28,-1.0,170
1282279,2,4,38,-1.0,170
1282279,2,5,62,-1.0,170
1282279,2,6,68,-1.0,170
1282279,2,7,70,-1.0,170
1282279,2,8,74,-1.0,170
1282279,2,9,77,-1.0,170
1282279,2,10,85,-1.0,170
1282279,2,11,93,-1.0,170
1282279,2,12,102,-1.0,170
1282279,2,13,114,-1.0,170
1282279,2,14,123,-1.0,170
1282279,2,15,135,-1.0,170
1282279,2,16,139,-1.0,170
1282279,2,17,143,-1.0,170
1282279,2,18,151,-1.0,170
1282279,2,19,160,-1.0,170
1282279,2,20,170,-1.0,170
1282738,1,1,5,-1.0,137
1282738,1,2,7,-1.0,137
1282738,1,3,10,-1.0,137
1282738,1,4,21,-1.0,137
1282738,1,5,31,-1.0,137
1282738,1,6,35,-1.0,137
1282738,1,7,44,-1.0,137
1282738,1,8,50,-1.0,137
1282738,1,9,58,-1.0,137
1282738,1,10,67,-1.0,137
1282738,1,11,74,-1.0,137
1282738,1,12,77,-1.0,137
1282738,1,13,83,-1.0,137
1282738,1,14,93,-1.0,137
1282738,1,15,96,-1.0,137
1282738,1,16,106,-1.0,137
1282738,1,17,114,-1.0,137
1282738,1,18,122,-1.0,137
1282738,1,19,130,-1.0,137
1282738,1,20,137,-1.0,137
1282738,2,1,3,-1.0,133
1282738,2,2,5,-1.0,133
1282738,2,3,17,-1.0,133
1282738,2,4,30,-1.0,133
1282738,2,5,42,-1.0,133
1282738,2,6,50,-1.0,133
1282738,2,7,53,-1.0,133
1282738,2,8,57,-1.0,133
1282738,2,9,62,-1.0,133
1282738,2,10,72,-1.0,133
1282738,2,11,77,-1.0,133
1282738,2,12,80,-1.0,133
1282738,2,13,86,-1.0,133
1282738,2,14,91,-1.0,133
1282738,2,15,93,-1.0,133
1282738,2,16,98,-1.0,133
1282738,2,17,104,-1.0,133
1282738,2,18,113,-1.0,133
1282738,2,19,124,-1.0,133
1282738,2,20,133,-1.0,133
1282739,1,1,8,1.0,100
1282739,1,2,13,1.0,100
1282739,1,3,19,1.0,100
1282739,1,4,19,1.0,100
1282739,1,5,22,1.0,100
1282739,1,6,26,1.0,100
1282739,1,7,30,1.0,100
1282739,1,8,31,1.0,100
1282739,1,9,35,1.0,100
1282739,1,10,37,1.0,100
1282739,1,11,41,1.0,100
1282739,1,12,45,1.0,100
1282739,1,13,53,1.0,100
1282739,1,14,58,1.0,100
1282739,1,15,65,1.0,100
1282739,1,16,76,1.0,100
1282739,1,17,82,1.0,100
1282739,1,18,91,1.0,100
1282739,1,19,95,1.0,100
1282739,1,20,100,1.0,100
1282739,2,1,6,1.0,101
1282739,2,2,6,1.0,101
1282739,2,3,17,1.0,101
1282739,2,4,23,1.0,101
1282739,2,5,30,1.0,101
1282739,2,6,33,1.0,101
1282739,2,7,41,1.0,101
1282739,2,8,45,1.0,101
1282739,2,9,58,1.0,101
1282739,2,10,66,1.0,101
1282739,2,11,69,1.0,101
1282739,2,12,77,1.0,101
1282739,2,13,77,1.0,101
1282739,2,14,81,1.0,101
1282739,2,15,83,1.0,101
1282739,2,16,89,1.0,101
1282739,2,17,93,1.0,101
1282739,2,18,101,1.0,101
1282739,2,19,93,1.0,101
1282739,2,20,93,1.0,101
1282740,1,1,4,1.0,110
1282740,1,2,6,1.0,110
1282740,1,3,12,1.0,110
1282740,1,4,16,1.0,110
1282740,1,5,21,1.0,110
1282740,1,6,28,1.0,110
1282740,1,7,31,1.0,110
1282740,1,8,35,1.0,110
1282740,1,9,39,1.0,110
1282740,1,10,48,1.0,110
1282740,1,11,51,1.0,110
1282740,1,12,53,1.0,110
1282740,1,13,59,1.0,110
1282740,1,14,64,1.0,110
1282740,1,15,68,1.0,110
1282740,1,16,79,1.0,110
1282740,1,17,81,1.0,110
1282740,1,18,90,1.0,110
1282740,1,19,99,1.0,110
1282740,1,20,110,1.0,110
1282740,2,1,2,1.0,112
1282740,2,2,7,1.0,112
1282740,2,3,12,1.0,112
1282740,2,4,13,1.0,112
1282740,2,5,22,1.0,112
1282740,2,6,25,1.0,112
1282740,2,7,34,1.0,112
1282740,2,8,41,1.0,112
1282740,2,9,45,1.0,112
1282740,2,10,54,1.0,112
1282740,2,11,63,1.0,112
1282740,2,12,68,1.0,112
1282740,2,13,71,1.0,112
1282740,2,14,77,1.0,112
1282740,2,15,80,1.0,112
1282740,2,16,90,1.0,112
1282740,2,17,100,1.0,112
1282740,2,18,108,1.0,112
1282740,2,19,112,1.0,112
1282740,2,20,108,1.0,112
1282741,1,1,2,-1.0,139
1282741,1,2,9,-1.0,139
1282741,1,3,15,-1.0,139
1282741,1,4,19,-1.0,139
1282741,1,5,23,-1.0,139
1282741,1,6,29,-1.0,139
1282741,1,7,40,-1.0,139
1282741,1,8,47,-1.0,139
1282741,1,9,55,-1.0,139
1282741,1,10,62,-1.0,139
1282741,1,11,67,-1.0,139
1282741,1,12,78,-1.0,139
1282741,1,13,81,-1.0,139
1282741,1,14,92,-1.0,139
1282741,1,15,95,-1.0,139
1282741,1,16,99,-1.0,139
1282741,1,17,104,-1.0,139
1282741,1,18,106,-1.0,139
1282741,1,19,127,-1.0,139
1282741,1,20,139,-1.0,139
1282741,2,1,7,-1.0,98
1282741,2,2,9,-1.0,98
1282741,2,3,13,-1.0,98
1282741,2,4,16,-1.0,98
1282741,2,5,20,-1.0,98
1282741,2,6,22,-1.0,98
1282741,2,7,27,-1.0,98
1282741,2,8,32,-1.0,98
1282741,2,9,40,-1.0,98
1282741,2,10,41,-1.0,98
1282741,2,11,47,-1.0,98
1282741,2,12,51,-1.0,98
1282741,2,13,59,-1.0,98
1282741,2,14,72,-1.0,98
1282741,2,15,74,-1.0,98
1282741,2,16,85,-1.0,98
1282741,2,17,91,-1.0,98
1282741,2,18,97,-1.0,98
1282741,2,19,98,-1.0,98
1282741,2,20,97,-1.0,98
1282742,1,1,2,-1.0,94
1282742,1,2,6,-1.0,94
1282742,1,3,6,-1.0,94
1282742,1,4,7,-1.0,94
1282742,1,5,10,-1.0,94
1282742,1,6,15,-1.0,94
1282742,1,7,18,-1.0,94
1282742,1,8,20,-1.0,94
1282742,1,9,25,-1.0,94
1282742,1,10,29,-1.0,94
1282742,1,11,35,-1.0,94
1282742,1,12,42,-1.0,94
1282742,1,13,44,-1.0,94
1282742,1,14,46,-1.0,94
1282742,1,15,52,-1.0,94
1282742,1,16,60,-1.0,94
1282742,1,17,70,-1.0,94
1282742,1,18,75,-1.0,94
1282742,1,19,84,-1.0,94
1282742,1,20,94,-1.0,94
1282742,2,1,2,-1.0,89
1282742,2,2,16,-1.0,89
1282742,2,3,22,-1.0,89
1282742,2,4,27,-1.0,89
1282742,2,5,29,-1.0,89
1282742,2,6,30,-1.0,89
1282742,2,7,31,-1.0,89
1282742,2,8,33,-1.0,89
1282742,2,9,40,-1.0,89
1282742,2,10,43,-1.0,89
1282742,2,11,46,-1.0,89
1282742,2,12,52,-1.0,89
1282742,2,13,57,-1.0,89
1282742,2,14,62,-1.0,89
1282742,2,15,69,-1.0,89
1282742,2,16,73,-1.0,89
1282742,2,17,78,-1.0,89
1282742,2,18,83,-1.0,89
1282742,2,19,89,-1.0,89
1282742,2,20,89,-1.0,89
1282743,1,1,0,1.0,103
1282743,1,2,2,1.0,103
1282743,1,3,3,1.0,103
1282743,1,4,12,1.0,103
1282743,1,5,18,1.0,103
1282743,1,6,19,1.0,103
1282743,1,7,23,1.0,103
1282743,1,8,33,1.0,103
1282743,1,9,44,1.0,103
1282743,1,10,49,1.0,103
1282743,1,11,52,1.0,103
1282743,1,12,55,1.0,103
1282743,1,13,62,1.0,103
1282743,1,14,67,1.0,103
1282743,1,15,72,1.0,103
1282743,1,16,74,1.0,103
1282743,1,17,80,1.0,103
1282743,1,18,83,1.0,103
1282743,1,19,91,1.0,103
1282743,1,20,103,1.0,103
1282743,2,1,3,1.0,104
1282743,2,2,6,1.0,104
1282743,2,3,9,1.0,104
1282743,2,4,18,1.0,104
1282743,2,5,26,1.0,104
1282743,2,6,34,1.0,104
1282743,2,7,36,1.0,104
1282743,2,8,41,1.0,104
1282743,2,9,46,1.0,104
1282743,2,10,52,1.0,104
1282743,2,11,55,1.0,104
1282743,2,12,59,1.0,104
1282743,2,13,67,1.0,104
1282743,2,14,72,1.0,104
1282743,2,15,82,1.0,104
1282743,2,16,86,1.0,104
1282743,2,17,91,1.0,104
1282743,2,18,94,1.0,104
1282743,2,19,104,1.0,104
1282743,2,20,94,1.0,104
1282744,1,1,9,-1.0,141
1282744,1,2,9,-1.0,141
1282744,1,3,22,-1.0,141
1282744,1,4,28,-1.0,141
1282744,1,5,37,-1.0,141
1282744,1,6,48,-1.0,141
1282744,1,7,56,-1.0,141
1282744,1,8,60,-1.0,141
1282744,1,9,70,-1.0,141
1282744,1,10,81,-1.0,141
1282744,1,11,87,-1.0,141
1282744,1,12,93,-1.0,141
1282744,1,13,96,-1.0,141
1282744,1,14,100,-1.0,141
1282744,1,15,104,-1.0,141
1282744,1,16,110,-1.0,141
1282744,1,17,119,-1.0,141
1282744,1,18,124,-1.0,141
1282744,1,19,133,-1.0,141
1282744,1,20,141,-1.0,141
1282744,2,1,3,-1.0,132
1282744,2,2,11,-1.0,132
1282744,2,3,13,-1.0,132
1282744,2,4,26,-1.0,132
1282744,2,5,28,-1.0,132
1282744,2,6,30,-1.0,132
1282744,2,7,33,-1.0,132
1282744,2,8,37,-1.0,132
1282744,2,9,47,-1.0,132
1282744,2,10,51,-1.0,132
1282744,2,11,55,-1.0,132
1282744,2,12,61,-1.0,132
1282744,2,13,65,-1.0,132
1282744,2,14,71,-1.0,132
1282744,2,15,82,-1.0,132
1282744,2,16,87,-1.0,132
1282744,2,17,102,-1.0,132
1282744,2,18,118,-1.0,132
1282744,2,19,128,-1.0,132
1282744,2,20,132,-1.0,132
1282745,1,1,2,1.0,85
1282745,1,2,6,1.0,85
1282745,1,3,7,1.0,85
1282745,1,4,9,1.0,85
1282745,1,5,15,1.0,85
1282745,1,6,18,1.0,85
1282745,1,7,21,1.0,85
1282745,1,8,24,1.0,85
1282745,1,9,27,1.0,85
1282745,1,10,32,1.0,85
1282745,1,11,35,1.0,85
1282745,1,12,40,1.0,85
1282745,1,13,43,1.0,85
1282745,1,14,47,1.0,85
1282745,1,15,56,1.0,85
1282745,1,16,65,1.0,85
1282745,1,17,74,1.0,85
1282745,1,18,78,1.0,85
1282745,1,19,83,1.0,85
1282745,1,20,85,1.0,85
1282745,2,1,1,1.0,86
1282745,2,2,4,1.0,86
1282745,2,3,14,1.0,86
1282745,2,4,17,1.0,86
1282745,2,5,25,1.0,86
1282745,2,6,33,1.0,86
1282745,2,7,36,1.0,86
1282745,2,8,41,1.0,86
1282745,2,9,45,1.0,86
1282745,2,10,46,1.0,86
1282745,2,11,53,1.0,86
1282745,2,12,56,1.0,86
1282745,2,13,58,1.0,86
1282745,2,14,63,1.0,86
1282745,2,15,66,1.0,86
1282745,2,16,79,1.0,86
1282745,2,17,85,1.0,86
1282745,2,18,86,1.0,86
1282745,2,19,85,1.0,86
1282745,2,20,85,1.0,86
1282746,1,1,5,1.0,100
1282746,1,2,10,1.0,100
1282746,1,3,12,1.0,100
1282746,1,4,18,1.0,100
1282746,1,5,27,1.0,100
1282746,1,6,33,1.0,100
1282746,1,7,37,1.0,100
1282746,1,8,41,1.0,100
1282746,1,9,46,1.0,100
1282746,1,10,49,1.0,100
1282746,1,11,54,1.0,100
1282746,1,12,55,1.0,100
1282746,1,13,59,1.0,100
1282746,1,14,62,1.0,100
1282746,1,15,68,1.0,100
1282746,1,16,78,1.0,100
1282746,1,17,87,1.0,100
1282746,1,18,94,1.0,100
1282746,1,19,96,1.0,100
1282746,1,20,100,1.0,100
1282746,2,1,5,1.0,104
1282746,2,2,12,1.0,104
1282746,2,3,17,1.0,104
1282746,2,4,23,1.0,104
1282746,2,5,30,1.0,104
1282746,2,6,39,1.0,104
1282746,2,7,45,1.0,104
1282746,2,8,50,1.0,104
1282746,2,9,53,1.0,104
1282746,2,10,56,1.0,104
1282746,2,11,60,1.0,104
1282746,2,12,63,1.0,104
1282746,2,13,70,1.0,104
1282746,2,14,77,1.0,104
1282746,2,15,83,1.0,104
1282746,2,16,88,1.0,104
1282746,2,17,89,1.0,104
1282746,2,18,96,1.0,104
1282746,2,19,104,1.0,104
1282746,2,20,96,1.0,104
1282747,1,1,4,-1.0,119
1282747,1,2,5,-1.0,119
1282747,1,3,7,-1.0,119
1282747,1,4,15,-1.0,119
1282747,1,5,18,-1.0,119
1282747,1,6,25,-1.0,119
1282747,1,7,29,-1.0,119
1282747,1,8,34,-1.0,119
1282747,1,9,39,-1.0,119
1282747,1,10,51,-1.0,119
1282747,1,11,57,-1.0,119
1282747,1,12,64,-1.0,119
1282747,1,13,73,-1.0,119
1282747,1,14,77,-1.0,119
1282747,1,15,85,-1.0,119
1282747,1,16,88,-1.0,119
1282747,1,17,93,-1.0,119
1282747,1,18,97,-1.0,119
1282747,1,19,106,-1.0,119
1282747,1,20,119,-1.0,119
1282747,2,1,5,-1.0,107
1282747,2,2,9,-1.0,107
1282747,2,3,14,-1.0,107
1282747,2,4,16,-1.0,107
1282747,2,5,24,-1.0,107
1282747,2,6,33,-1.0,107
1282747,2,7,35,-1.0,107
1282747,2,8,37,-1.0,107
1282747,2,9,45,-1.0,107
1282747,2,10,46,-1.0,107
1282747,2,11,52,-1.0,107
1282747,2,12,58,-1.0,107
1282747,2,13,63,-1.0,107
1282747,2,14,67,-1.0,107
1282747,2,15,76,-1.0,107
1282747,2,16,81,-1.0,107
1282747,2,17,91,-1.0,107
1282747,2,18,96,-1.0,107
1282747,2,19,105,-1.0,107
1282747,2,20,107,-1.0,107
1282748,1,1,6,-1.0,117
1282748,1,2,9,-1.0,117
1282748,1,3,23,-1.0,117
1282748,1,4,31,-1.0,117
1282748,1,5,45,-1.0,117
1282748,1,6,47,-1.0,117
1282748,1,7,54,-1.0,117
1282748,1,8,63,-1.0,117
1282748,1,9,66,-1.0,117
1282748,1,10,70,-1.0,117
1282748,1,11,73,-1.0,117
1282748,1,12,78,-1.0,117
1282748,1,13,79,-1.0,117
1282748,1,14,83,-1.0,117
1282748,1,15,87,-1.0,117
1282748,1,16,91,-1.0,117
1282748,1,17,97,-1.0,117
1282748,1,18,103,-1.0,117
1282748,1,19,112,-1.0,117
1282748,1,20,117,-1.0,117
1282748,2,1,3,-1.0,116
1282748,2,2,8,-1.0,116
1282748,2,3,14,-1.0,116
1282748,2,4,17,-1.0,116
1282748,2,5,17,-1.0,116
1282748,2,6,21,-1.0,116
1282748,2,7,23,-1.0,116
1282748,2,8,24,-1.0,116
1282748,2,9,27,-1.0,116
1282748,2,10,32,-1.0,116
1282748,2,11,36,-1.0,116
1282748,2,12,41,-1.0,116
1282748,2,13,44,-1.0,116
1282748,2,14,55,-1.0,116
1282748,2,15,58,-1.0,116
1282748,2,16,72,-1.0,116
1282748,2,17,83,-1.0,116
1282748,2,18,101,-1.0,116
1282748,2,19,104,-1.0,116
1282748,2,20,116,-1.0,116
1282749,1,1,12,1.0,130
1282749,1,2,21,1.0,130
1282749,1,3,24,1.0,130
1282749,1,4,26,1.0,130
1282749,1,5,27,1.0,130
1282749,1,6,29,1.0,130
1282749,1,7,39,1.0,130
1282749,1,8,47,1.0,130
1282749,1,9,52,1.0,130
1282749,1,10,56,1.0,130
1282749,1,11,61,1.0,130
1282749,1,12,71,1.0,130
1282749,1,13,71,1.0,130
1282749,1,14,77,1.0,130
1282749,1,15,80,1.0,130
1282749,1,16,87,1.0,130
1282749,1,17,90,1.0,130
1282749,1,18,102,1.0,130
1282749,1,19,109,1.0,130
1282749,1,20,130,1.0,130
1282749,2,1,0,1.0,131
1282749,2,2,4,1.0,131
1282749,2,3,5,1.0,131
1282749,2,4,9,1.0,131
1282749,2,5,17,1.0,131
1282749,2,6,25,1.0,131
1282749,2,7,30,1.0,131
1282749,2,8,35,1.0,131
1282749,2,9,41,1.0,131
1282749,2,10,54,1.0,131
1282749,2,11,59,1.0,131
1282749,2,12,74,1.0,131
1282749,2,13,78,1.0,131
1282749,2,14,87,1.0,131
1282749,2,15,92,1.0,131
1282749,2,16,103,1.0,131
1282749,2,17,112,1.0,131
1282749,2,18,120,1.0,131
1282749,2,19,131,1.0,131
1282749,2,20,120,1.0,131
1282929,1,1,3,1.0,12
1282929,1,2,3,1.0,12
1282929,1,3,3,1.0,12
1282929,1,4,5,1.0,12
1282929,1,5,6,1.0,12
1282929,1,6,7,1.0,12
1282929,1,7,7,1.0,12
1282929,1,8,7,1.0,12
1282929,1,9,10,1.0,12
1282929,1,10,10,1.0,12
1282929,1,11,12,1.0,12
1282929,1,12,12,1.0,12
1282929,1,13,12,1.0,12
1282929,1,14,12,1.0,12
1282929,1,15,12,1.0,12
1282929,1,16,12,1.0,12
1282929,1,17,12,1.0,12
1282929,1,18,12,1.0,12
1282929,1,19,12,1.0,12
1282929,1,20,12,1.0,12
1282929,2,1,1,1.0,13
1282929,2,2,4,1.0,13
1282929,2,3,9,1.0,13
1282929,2,4,13,1.0,13
1282929,2,5,9,1.0,13
1282929,2,6,9,1.0,13
1282929,2,7,9,1.0,13
1282929,2,8,9,1.0,13
1282929,2,9,9,1.0,13
1282929,2,10,9,1.0,13
1282929,2,11,9,1.0,13
1282929,2,12,9,1.0,13
1282929,2,13,9,1.0,13
1282929,2,14,9,1.0,13
1282929,2,15,9,1.0,13
1282929,2,16,9,1.0,13
1282929,2,17,9,1.0,13
1282929,2,18,9,1.0,13
1282929,2,19,9,1.0,13
1282929,2,20,9,1.0,13
1282930,1,1,2,1.0,70
1282930,1,2,4,1.0,70
1282930,1,3,6,1.0,70
1282930,1,4,6,1.0,70
1282930,1,5,12,1.0,70
1282930,1,6,12,1.0,70
1282930,1,7,18,1.0,70
1282930,1,8,18,1.0,70
1282930,1,9,23,1.0,70
1282930,1,10,24,1.0,70
1282930,1,11,32,1.0,70
1282930,1,12,36,1.0,70
1282930,1,13,42,1.0,70
1282930,1,14,47,1.0,70
1282930,1,15,50,1.0,70
1282930,1,16,56,1.0,70
1282930,1,17,57,1.0,70
1282930,1,18,62,1.0,70
1282930,1,19,67,1.0,70
1282930,1,20,70,1.0,70
1282930,2,1,6,1.0,71
1282930,2,2,8,1.0,71
1282930,2,3,12,1.0,71
1282930,2,4,23,1.0,71
1282930,2,5,31,1.0,71
1282930,2,6,41,1.0,71
1282930,2,7,45,1.0,71
1282930,2,8,50,1.0,71
1282930,2,9,58,1.0,71
1282930,2,10,61,1.0,71
1282930,2,11,71,1.0,71
